agent_id,instrument_id,stimulus_id,iteration,trial_index,stimulus_type,stimulus_description,response_option_index,response_description,response_numeric,response_time,response_validation_time
008,psqi,frequency_trouble_sleep_because;psqi-past_q_8,2,8,question,Had to get up to use the bathroom,2,less than once a week,1,5.247,6.075
008,psqi,frequency_trouble_sleep_because;psqi-past_q_9,2,9,question,Could not breathe comfortably,3,once or twice a week,2,2.74,3.321
008,psqi,frequency_trouble_sleep_because;psqi-past_q_10,2,10,question,Coughed or snored loudly,4,three or more times a week,3,3.078,3.6470000000000002
008,psqi,frequency_trouble_sleep_because;psqi-past_q_11,2,11,question,Felt too cold,3,once or twice a week,2,2.783,3.948
008,psqi,frequency_trouble_sleep_because;psqi-past_q_12,2,12,question,Felt too hot,3,once or twice a week,2,1.286,2.358
008,psqi,frequency_trouble_sleep_because;psqi-past_q_13,2,13,question,Had bad dreams,3,once or twice a week,2,2.93,3.69
008,psqi,frequency_trouble_sleep_because;psqi-past_q_14,2,14,question,Had pain,3,once or twice a week,2,5.702,6.486
008,psqi,frequency_trouble_sleep;psqi_q_15,2,15,question,for other reasons,1,not during the past month,0,4.907,5.955
008,psqi,psqi_q_19,2,16,question,How would you rate your sleep quality overall?,3,fairly bad,2,4.918,5.733
008,psqi,psqi_q_16,2,17,question,"How often have you taken medicine (prescribed or ""over the counter"") to help you sleep?",1,not during the past month,0,5.711,6.787
008,psqi,psqi_q_17,2,18,question,"How often have you had trouble staying awake while driving, eating meals, or engaging in social activity?",4,three or more times a week,3,5.272,6.215
008,psqi,psqi_q_18,2,19,question,How much of a problem has it been for you to keep up enough enthusiasm to get things done?,4,a very big problem,3,3.443,4.225
012,psqi,psqi_v2021.03_psqi_m_1,1,1,message,The following questions relate to your usual sleep habits during the past month *only*. <br />Your answers should indicate the most accurate reply for the *majority* of days and nights in the past month.<br /><br />Please answer all questions.,NA,,NA,4.639,4.639
012,psqi,psqi_q_1,1,2,question,When have you usually gone to bed at night?,NA,22:30,NA,9.673,9.745
012,psqi,psqi_q_2,1,3,question,How long (in minutes) has it usually taken you to fall asleep each night?,NA,25,25,20.649,20.749
012,psqi,psqi_q_3,1,4,question,When have you usually gotten up in the morning?,NA,08:30,NA,7.735,7.811
012,psqi,psqi_q_4,1,5,question,How many hours of *actual sleep* did you get at night? (This may be different than the number of hours you spend in bed.),NA,9:00,NA,8.692,8.784
012,psqi,frequency_trouble_sleep_because;psqi-past_q_6,1,6,question,Could not get to sleep within 30 minutes,3,once or twice a week,2,5.666,6.4879999999999995
012,psqi,frequency_trouble_sleep_because;psqi-past_q_7,1,7,question,Woke up in the middle of the night or early morning,3,once or twice a week,2,3.735,4.264
012,psqi,frequency_trouble_sleep_because;psqi-past_q_8,1,8,question,Had to get up to use the bathroom,1,not during the past month,0,2.63,3.4939999999999998
012,psqi,frequency_trouble_sleep_because;psqi-past_q_9,1,9,question,Could not breathe comfortably,1,not during the past month,0,2.385,3.201
012,psqi,frequency_trouble_sleep_because;psqi-past_q_10,1,10,question,Coughed or snored loudly,1,not during the past month,0,1.889,2.961
012,psqi,frequency_trouble_sleep_because;psqi-past_q_11,1,11,question,Felt too cold,1,not during the past month,0,1.6560000000000001,2.2720000000000002
012,psqi,frequency_trouble_sleep_because;psqi-past_q_12,1,12,question,Felt too hot,2,less than once a week,1,2.314,2.9699999999999998
012,psqi,frequency_trouble_sleep_because;psqi-past_q_13,1,13,question,Had bad dreams,1,not during the past month,0,3.266,3.866
012,psqi,frequency_trouble_sleep_because;psqi-past_q_14,1,14,question,Had pain,1,not during the past month,0,1.313,1.8010000000000002
012,psqi,frequency_trouble_sleep;psqi_q_15,1,15,question,for other reasons,1,not during the past month,0,3.01,3.626
012,psqi,psqi_q_19,1,16,question,How would you rate your sleep quality overall?,2,fairly good,1,1.9849999999999999,2.569
012,psqi,psqi_q_16,1,17,question,"How often have you taken medicine (prescribed or ""over the counter"") to help you sleep?",1,not during the past month,0,2.466,3.394
012,psqi,psqi_q_17,1,18,question,"How often have you had trouble staying awake while driving, eating meals, or engaging in social activity?",1,not during the past month,0,2.45,2.9459999999999997
012,psqi,psqi_q_18,1,19,question,How much of a problem has it been for you to keep up enough enthusiasm to get things done?,3,somewhat a problem,2,2.969,4.273
012,psqi,psqi_v2021.03_psqi_m_1,2,1,message,The following questions relate to your usual sleep habits during the past month *only*. <br />Your answers should indicate the most accurate reply for the *majority* of days and nights in the past month.<br /><br />Please answer all questions.,NA,,NA,2.226,2.226
012,psqi,psqi_q_1,2,2,question,When have you usually gone to bed at night?,NA,22:30,NA,5.324,5.384
012,psqi,psqi_q_2,2,3,question,How long (in minutes) has it usually taken you to fall asleep each night?,NA,20,20,7.315,7.401
012,psqi,psqi_q_3,2,4,question,When have you usually gotten up in the morning?,NA,08:30,NA,9.329,9.413
012,psqi,psqi_q_4,2,5,question,How many hours of *actual sleep* did you get at night? (This may be different than the number of hours you spend in bed.),NA,09:00,NA,6.002,6.128
012,psqi,frequency_trouble_sleep_because;psqi-past_q_6,2,6,question,Could not get to sleep within 30 minutes,1,not during the past month,0,3.366,4.647
012,psqi,frequency_trouble_sleep_because;psqi-past_q_7,2,7,question,Woke up in the middle of the night or early morning,2,less than once a week,1,2.462,3.4859999999999998
012,psqi,frequency_trouble_sleep_because;psqi-past_q_8,2,8,question,Had to get up to use the bathroom,1,not during the past month,0,2.017,2.593
012,psqi,frequency_trouble_sleep_because;psqi-past_q_9,2,9,question,Could not breathe comfortably,1,not during the past month,0,1.5110000000000001,1.992
012,psqi,frequency_trouble_sleep_because;psqi-past_q_10,2,10,question,Coughed or snored loudly,1,not during the past month,0,1.5350000000000001,2.16
012,psqi,frequency_trouble_sleep_because;psqi-past_q_11,2,11,question,Felt too cold,1,not during the past month,0,1.321,1.913
012,psqi,frequency_trouble_sleep_because;psqi-past_q_12,2,12,question,Felt too hot,1,not during the past month,0,1.185,1.713
012,psqi,frequency_trouble_sleep_because;psqi-past_q_13,2,13,question,Had bad dreams,1,not during the past month,0,1.377,2.018
012,psqi,frequency_trouble_sleep_because;psqi-past_q_14,2,14,question,Had pain,1,not during the past month,0,1.081,1.617
012,psqi,frequency_trouble_sleep;psqi_q_15,2,15,question,for other reasons,1,not during the past month,0,1.161,1.6179999999999999
012,psqi,psqi_q_19,2,16,question,How would you rate your sleep quality overall?,2,fairly good,1,1.9529999999999998,2.417
012,psqi,psqi_q_16,2,17,question,"How often have you taken medicine (prescribed or ""over the counter"") to help you sleep?",1,not during the past month,0,1.666,2.25
012,psqi,psqi_q_17,2,18,question,"How often have you had trouble staying awake while driving, eating meals, or engaging in social activity?",1,not during the past month,0,2.459,3.402
012,psqi,psqi_q_18,2,19,question,How much of a problem has it been for you to keep up enough enthusiasm to get things done?,2,only a very slightly problem,1,4.162,4.755
026,psqi,psqi_v2021.03_psqi_m_1,1,1,message,The following questions relate to your usual sleep habits during the past month *only*. <br />Your answers should indicate the most accurate reply for the *majority* of days and nights in the past month.<br /><br />Please answer all questions.,NA,,NA,4.947,4.947
026,psqi,psqi_q_1,1,2,question,When have you usually gone to bed at night?,NA,11:15,NA,7.535,7.641
026,psqi,psqi_q_2,1,3,question,How long (in minutes) has it usually taken you to fall asleep each night?,NA,40,40,7.536,7.968
026,psqi,psqi_q_3,1,4,question,When have you usually gotten up in the morning?,NA,08:30,NA,12.629,12.768
026,psqi,psqi_q_4,1,5,question,How many hours of *actual sleep* did you get at night? (This may be different than the number of hours you spend in bed.),NA,6:30,NA,15.57,17.154
026,psqi,frequency_trouble_sleep_because;psqi-past_q_6,1,6,question,Could not get to sleep within 30 minutes,4,three or more times a week,3,13.553,14.179
026,psqi,frequency_trouble_sleep_because;psqi-past_q_7,1,7,question,Woke up in the middle of the night or early morning,3,once or twice a week,2,4.769,5.295
026,psqi,frequency_trouble_sleep_because;psqi-past_q_8,1,8,question,Had to get up to use the bathroom,1,not during the past month,0,2.982,4.624
026,psqi,frequency_trouble_sleep_because;psqi-past_q_9,1,9,question,Could not breathe comfortably,3,once or twice a week,2,3.057,3.697
026,psqi,frequency_trouble_sleep_because;psqi-past_q_10,1,10,question,Coughed or snored loudly,1,not during the past month,0,2.455,3.617
026,psqi,frequency_trouble_sleep_because;psqi-past_q_11,1,11,question,Felt too cold,2,less than once a week,1,2.52,3.048
026,psqi,frequency_trouble_sleep_because;psqi-past_q_12,1,12,question,Felt too hot,3,once or twice a week,2,2.528,3.279
026,psqi,frequency_trouble_sleep_because;psqi-past_q_13,1,13,question,Had bad dreams,2,less than once a week,1,7.065,7.643
026,psqi,frequency_trouble_sleep_because;psqi-past_q_14,1,14,question,Had pain,3,once or twice a week,2,2.517,3.157
026,psqi,frequency_trouble_sleep;psqi_q_15,1,15,question,for other reasons,3,once or twice a week,2,2.4050000000000002,2.981
026,psqi,psqi_q_19,1,16,question,How would you rate your sleep quality overall?,3,fairly bad,2,2,2.576
026,psqi,psqi_q_16,1,17,question,"How often have you taken medicine (prescribed or ""over the counter"") to help you sleep?",3,once or twice a week,2,3.844,4.774
026,psqi,psqi_q_17,1,18,question,"How often have you had trouble staying awake while driving, eating meals, or engaging in social activity?",4,three or more times a week,3,3.591,4.135
026,psqi,psqi_q_18,1,19,question,How much of a problem has it been for you to keep up enough enthusiasm to get things done?,4,a very big problem,3,6.55,7.222
026,psqi,psqi_v2021.03_psqi_m_1,2,1,message,The following questions relate to your usual sleep habits during the past month *only*. <br />Your answers should indicate the most accurate reply for the *majority* of days and nights in the past month.<br /><br />Please answer all questions.,NA,,NA,1.954,1.954
026,psqi,psqi_q_1,2,2,question,When have you usually gone to bed at night?,NA,23:00,NA,8.727,8.864
026,psqi,psqi_q_2,2,3,question,How long (in minutes) has it usually taken you to fall asleep each night?,NA,30,30,5.923,6.127
026,psqi,psqi_q_3,2,4,question,When have you usually gotten up in the morning?,NA,08:30,NA,5.35,5.455
026,psqi,psqi_q_4,2,5,question,How many hours of *actual sleep* did you get at night? (This may be different than the number of hours you spend in bed.),NA,8:00,NA,5.7780000000000005,5.977
026,psqi,frequency_trouble_sleep_because;psqi-past_q_6,2,6,question,Could not get to sleep within 30 minutes,3,once or twice a week,2,4.832,5.379
026,psqi,frequency_trouble_sleep_because;psqi-past_q_7,2,7,question,Woke up in the middle of the night or early morning,4,three or more times a week,3,9.068,9.741
026,psqi,frequency_trouble_sleep_because;psqi-past_q_8,2,8,question,Had to get up to use the bathroom,2,less than once a week,1,247.445,247.941
026,psqi,frequency_trouble_sleep_because;psqi-past_q_9,2,9,question,Could not breathe comfortably,2,less than once a week,1,4.674,5.1370000000000005
026,psqi,frequency_trouble_sleep_because;psqi-past_q_10,2,10,question,Coughed or snored loudly,3,once or twice a week,2,3.568,4.192
026,psqi,frequency_trouble_sleep_because;psqi-past_q_11,2,11,question,Felt too cold,2,less than once a week,1,1.69,2.09
026,psqi,frequency_trouble_sleep_because;psqi-past_q_12,2,12,question,Felt too hot,4,three or more times a week,3,4.499,5.011
026,psqi,frequency_trouble_sleep_because;psqi-past_q_13,2,13,question,Had bad dreams,3,once or twice a week,2,2.414,3.006
026,psqi,frequency_trouble_sleep_because;psqi-past_q_14,2,14,question,Had pain,1,not during the past month,0,2.079,2.783
026,psqi,frequency_trouble_sleep;psqi_q_15,2,15,question,for other reasons,2,less than once a week,1,1.51,2.023
026,psqi,psqi_q_19,2,16,question,How would you rate your sleep quality overall?,3,fairly bad,2,1.8090000000000002,2.357
026,psqi,psqi_q_16,2,17,question,"How often have you taken medicine (prescribed or ""over the counter"") to help you sleep?",3,once or twice a week,2,2.674,3.254
026,psqi,psqi_q_17,2,18,question,"How often have you had trouble staying awake while driving, eating meals, or engaging in social activity?",4,three or more times a week,3,7.952,8.496
026,psqi,psqi_q_18,2,19,question,How much of a problem has it been for you to keep up enough enthusiasm to get things done?,4,a very big problem,3,3.21,3.787
030,psqi,psqi_v2021.03_psqi_m_1,1,1,message,The following questions relate to your usual sleep habits during the past month *only*. <br />Your answers should indicate the most accurate reply for the *majority* of days and nights in the past month.<br /><br />Please answer all questions.,NA,,NA,64.71,64.71
030,psqi,psqi_q_1,1,2,question,When have you usually gone to bed at night?,NA,23:00,NA,9.045,9.117
030,psqi,psqi_q_2,1,3,question,How long (in minutes) has it usually taken you to fall asleep each night?,NA,30,30,3.907,4.018
030,psqi,psqi_q_3,1,4,question,When have you usually gotten up in the morning?,NA,07:30,NA,4.865,5.016
030,psqi,psqi_q_4,1,5,question,How many hours of *actual sleep* did you get at night? (This may be different than the number of hours you spend in bed.),NA,8:00,NA,11.629,11.775
030,psqi,frequency_trouble_sleep_because;psqi-past_q_6,1,6,question,Could not get to sleep within 30 minutes,2,less than once a week,1,3.479,4.694
030,psqi,frequency_trouble_sleep_because;psqi-past_q_7,1,7,question,Woke up in the middle of the night or early morning,2,less than once a week,1,6.06,7.624
030,psqi,frequency_trouble_sleep_because;psqi-past_q_8,1,8,question,Had to get up to use the bathroom,2,less than once a week,1,2.438,4.809
030,psqi,frequency_trouble_sleep_because;psqi-past_q_9,1,9,question,Could not breathe comfortably,2,less than once a week,1,3.477,4.165
030,psqi,frequency_trouble_sleep_because;psqi-past_q_10,1,10,question,Coughed or snored loudly,2,less than once a week,1,1.853,2.734
030,psqi,frequency_trouble_sleep_because;psqi-past_q_11,1,11,question,Felt too cold,1,not during the past month,0,2.122,2.713
030,psqi,frequency_trouble_sleep_because;psqi-past_q_12,1,12,question,Felt too hot,2,less than once a week,1,1.2530000000000001,1.955
030,psqi,frequency_trouble_sleep_because;psqi-past_q_13,1,13,question,Had bad dreams,1,not during the past month,0,1.756,2.732
030,psqi,frequency_trouble_sleep_because;psqi-past_q_14,1,14,question,Had pain,1,not during the past month,0,1.774,2.509
030,psqi,frequency_trouble_sleep;psqi_q_15,1,15,question,for other reasons,2,less than once a week,1,1.8900000000000001,2.926
030,psqi,psqi_q_19,1,16,question,How would you rate your sleep quality overall?,2,fairly good,1,1.6179999999999999,2.4699999999999998
030,psqi,psqi_q_16,1,17,question,"How often have you taken medicine (prescribed or ""over the counter"") to help you sleep?",1,not during the past month,0,1.814,2.73
030,psqi,psqi_q_17,1,18,question,"How often have you had trouble staying awake while driving, eating meals, or engaging in social activity?",2,less than once a week,1,6.2780000000000005,6.982
030,psqi,psqi_q_18,1,19,question,How much of a problem has it been for you to keep up enough enthusiasm to get things done?,2,only a very slightly problem,1,4.977,7.492
030,psqi,psqi_v2021.03_psqi_m_1,2,1,message,The following questions relate to your usual sleep habits during the past month *only*. <br />Your answers should indicate the most accurate reply for the *majority* of days and nights in the past month.<br /><br />Please answer all questions.,NA,,NA,5.187,5.187
030,psqi,psqi_q_1,2,2,question,When have you usually gone to bed at night?,NA,11:00,NA,6.128,6.334
030,psqi,psqi_q_2,2,3,question,How long (in minutes) has it usually taken you to fall asleep each night?,NA,30,30,17.859,17.972
030,psqi,psqi_q_3,2,4,question,When have you usually gotten up in the morning?,NA,07:30,NA,5.083,5.175
030,psqi,psqi_q_4,2,5,question,How many hours of *actual sleep* did you get at night? (This may be different than the number of hours you spend in bed.),NA,7:30,NA,7.35,7.404
030,psqi,frequency_trouble_sleep_because;psqi-past_q_6,2,6,question,Could not get to sleep within 30 minutes,2,less than once a week,1,2.148,2.708
030,psqi,frequency_trouble_sleep_because;psqi-past_q_7,2,7,question,Woke up in the middle of the night or early morning,2,less than once a week,1,0.929,2.228
030,psqi,frequency_trouble_sleep_because;psqi-past_q_8,2,8,question,Had to get up to use the bathroom,2,less than once a week,1,0.791,1.766
030,psqi,frequency_trouble_sleep_because;psqi-past_q_9,2,9,question,Could not breathe comfortably,2,less than once a week,1,0.776,1.588
030,psqi,frequency_trouble_sleep_because;psqi-past_q_10,2,10,question,Coughed or snored loudly,2,less than once a week,1,2.036,2.741
030,psqi,frequency_trouble_sleep_because;psqi-past_q_11,2,11,question,Felt too cold,2,less than once a week,1,1.304,2.025
030,psqi,frequency_trouble_sleep_because;psqi-past_q_12,2,12,question,Felt too hot,2,less than once a week,1,2.827,3.614
030,psqi,frequency_trouble_sleep_because;psqi-past_q_13,2,13,question,Had bad dreams,1,not during the past month,0,1.371,2.832
030,psqi,frequency_trouble_sleep_because;psqi-past_q_14,2,14,question,Had pain,2,less than once a week,1,1.363,1.938
030,psqi,frequency_trouble_sleep;psqi_q_15,2,15,question,for other reasons,2,less than once a week,1,0.685,1.517
030,psqi,psqi_q_19,2,16,question,How would you rate your sleep quality overall?,2,fairly good,1,1.361,2.018
030,psqi,psqi_q_16,2,17,question,"How often have you taken medicine (prescribed or ""over the counter"") to help you sleep?",1,not during the past month,0,93.822,94.542
030,psqi,psqi_q_17,2,18,question,"How often have you had trouble staying awake while driving, eating meals, or engaging in social activity?",2,less than once a week,1,4.395,50.534
030,psqi,psqi_q_18,2,19,question,How much of a problem has it been for you to keep up enough enthusiasm to get things done?,1,no problem at all,0,3.183,4.063
031,psqi,psqi_v2021.03_psqi_m_1,1,1,message,The following questions relate to your usual sleep habits during the past month *only*. <br />Your answers should indicate the most accurate reply for the *majority* of days and nights in the past month.<br /><br />Please answer all questions.,NA,,NA,10.564,10.564
031,psqi,psqi_q_1,1,2,question,When have you usually gone to bed at night?,NA,22:00,NA,32.274,32.59
031,psqi,psqi_q_2,1,3,question,How long (in minutes) has it usually taken you to fall asleep each night?,NA,20,20,27.356,27.892
031,psqi,psqi_q_3,1,4,question,When have you usually gotten up in the morning?,NA,07:00,NA,45.032,45.469
031,psqi,psqi_q_4,1,5,question,How many hours of *actual sleep* did you get at night? (This may be different than the number of hours you spend in bed.),NA,07:00,NA,18.105,18.33
031,psqi,frequency_trouble_sleep_because;psqi-past_q_6,1,6,question,Could not get to sleep within 30 minutes,2,less than once a week,1,19.57,20.502
031,psqi,frequency_trouble_sleep_because;psqi-past_q_7,1,7,question,Woke up in the middle of the night or early morning,1,not during the past month,0,9.74,10.688
031,psqi,frequency_trouble_sleep_because;psqi-past_q_8,1,8,question,Had to get up to use the bathroom,1,not during the past month,0,9.715,10.603
031,psqi,frequency_trouble_sleep_because;psqi-past_q_9,1,9,question,Could not breathe comfortably,1,not during the past month,0,5.367,7.474
031,psqi,frequency_trouble_sleep_because;psqi-past_q_10,1,10,question,Coughed or snored loudly,1,not during the past month,0,8.638,9.894
031,psqi,frequency_trouble_sleep_because;psqi-past_q_11,1,11,question,Felt too cold,1,not during the past month,0,4.852,5.72
031,psqi,frequency_trouble_sleep_because;psqi-past_q_12,1,12,question,Felt too hot,1,not during the past month,0,5.867,7.734
031,psqi,frequency_trouble_sleep_because;psqi-past_q_13,1,13,question,Had bad dreams,1,not during the past month,0,5.542,6.858
031,psqi,frequency_trouble_sleep_because;psqi-past_q_14,1,14,question,Had pain,1,not during the past month,0,3.084,5.828
031,psqi,frequency_trouble_sleep;psqi_q_15,1,15,question,for other reasons,2,less than once a week,1,6.25,7.05
031,psqi,psqi_q_19,1,16,question,How would you rate your sleep quality overall?,2,fairly good,1,8.953,10.041
031,psqi,psqi_q_16,1,17,question,"How often have you taken medicine (prescribed or ""over the counter"") to help you sleep?",1,not during the past month,0,5.362,6.449
031,psqi,psqi_q_17,1,18,question,"How often have you had trouble staying awake while driving, eating meals, or engaging in social activity?",1,not during the past month,0,15.218,17.034
031,psqi,psqi_q_18,1,19,question,How much of a problem has it been for you to keep up enough enthusiasm to get things done?,2,only a very slightly problem,1,14.093,15.161
031,psqi,psqi_v2021.03_psqi_m_1,2,1,message,The following questions relate to your usual sleep habits during the past month *only*. <br />Your answers should indicate the most accurate reply for the *majority* of days and nights in the past month.<br /><br />Please answer all questions.,NA,,NA,37.042,37.042
031,psqi,psqi_q_1,2,2,question,When have you usually gone to bed at night?,NA,22:00,NA,36.741,37.448
031,psqi,psqi_q_2,2,3,question,How long (in minutes) has it usually taken you to fall asleep each night?,NA,15,15,13.266,19.144
031,psqi,psqi_q_3,2,4,question,When have you usually gotten up in the morning?,NA,07:00,NA,20.96,21.61
031,psqi,psqi_q_4,2,5,question,How many hours of *actual sleep* did you get at night? (This may be different than the number of hours you spend in bed.),NA,08:00,NA,39.256,39.575
031,psqi,frequency_trouble_sleep_because;psqi-past_q_6,2,6,question,Could not get to sleep within 30 minutes,1,not during the past month,0,18.334,19.248
031,psqi,frequency_trouble_sleep_because;psqi-past_q_7,2,7,question,Woke up in the middle of the night or early morning,1,not during the past month,0,9.350999999999999,10.167
031,psqi,frequency_trouble_sleep_because;psqi-past_q_8,2,8,question,Had to get up to use the bathroom,1,not during the past month,0,14.477,15.585
031,psqi,frequency_trouble_sleep_because;psqi-past_q_9,2,9,question,Could not breathe comfortably,1,not during the past month,0,7.37,8.338
031,psqi,frequency_trouble_sleep_because;psqi-past_q_10,2,10,question,Coughed or snored loudly,1,not during the past month,0,5.569,6.817
031,psqi,frequency_trouble_sleep_because;psqi-past_q_11,2,11,question,Felt too cold,1,not during the past month,0,6.019,6.835
031,psqi,frequency_trouble_sleep_because;psqi-past_q_12,2,12,question,Felt too hot,1,not during the past month,0,4.882,5.743
031,psqi,frequency_trouble_sleep_because;psqi-past_q_13,2,13,question,Had bad dreams,1,not during the past month,0,59.666,69.277
031,psqi,frequency_trouble_sleep_because;psqi-past_q_14,2,14,question,Had pain,1,not during the past month,0,7.927,9.151
031,psqi,frequency_trouble_sleep;psqi_q_15,2,15,question,for other reasons,1,not during the past month,0,8.475,9.667
031,psqi,psqi_q_19,2,16,question,How would you rate your sleep quality overall?,1,very good,0,36.074,37.818
031,psqi,psqi_q_16,2,17,question,"How often have you taken medicine (prescribed or ""over the counter"") to help you sleep?",2,less than once a week,1,23.521,24.593
031,psqi,psqi_q_17,2,18,question,"How often have you had trouble staying awake while driving, eating meals, or engaging in social activity?",1,not during the past month,0,23.241,25.237
031,psqi,psqi_q_18,2,19,question,How much of a problem has it been for you to keep up enough enthusiasm to get things done?,2,only a very slightly problem,1,13.59,18.437
